Order ID,Order Date,Ship Date,Customer Name,Customer ID,Customer Segment,Product Name,Category,Product ID,Region,Country,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Stock Left,Auto Reorder,Reorder Quantity,Supplier Name,Supplier Email,Payment Mode,Delivery Status
ORD2447,2026-02-18,2026-02-19,Carla Bryant,CUST317,Wholesale,Bed,Furniture,PROD9416,East,Egypt,Delaware,Ronaldton,3,4039.69,0,12119.07,8973.4,3145.67,30,No,0,Bowman Inc,brookecole@avila.info,UPI,Pending
ORD2448,2023-08-17,2023-08-23,Nichole Roberson,CUST116,Consumer,Vegetables,Grocery,PROD9941,East,Saudi Arabia,Illinois,Lake Zachary,7,3455.26,5,22977.45,15439.05,7538.4,47,No,0,"Hoffman, Pierce and Hill",tuckerdavid@espinoza.org,Debit Card,Cancelled
ORD2449,2024-02-27,2024-03-04,Kaylee Leonard,CUST221,Home Office,Pen,Office Supplies,PROD5048,International,Qatar,Connecticut,Garciabury,4,3732.15,15,12689.31,8990.17,3699.13,15,No,0,Riley-Garcia,mtravis@gregory-anderson.net,Net Banking,Pending
ORD2450,2025-03-02,2025-03-09,William Reyes,CUST678,Small Business,Pen,Office Supplies,PROD6284,North,Madagascar,Georgia,Port Richardtown,7,760.75,20,4260.21,2606.16,1654.05,37,No,0,"Miller, Lawson and Martin",cvillanueva@lucas-anderson.com,UPI,Returned
ORD2451,2025-04-21,2025-04-22,Joshua Smith,CUST126,VIP Member,Buds,Electronics,PROD1389,North,Andorra,Vermont,Travisborough,1,1326.33,15,1127.38,879.39,247.99,23,No,0,"Villegas, Banks and Hansen",cstewart@guerra.com,Credit Card,Returned
ORD2452,2026-02-21,2026-02-27,Lindsay Villarreal,CUST302,VIP Member,Stapler,Office Supplies,PROD5953,North-East,Lebanon,North Dakota,East Natalie,5,4871.97,5,23141.84,18984.9,4156.94,15,No,0,Ramirez PLC,prestonhogan@barnett-watson.org,Credit Card,Cancelled
ORD2453,2023-07-21,2023-07-22,Joshua Owen,CUST681,Home Office,Sticky Notes,Office Supplies,PROD2278,North,Madagascar,Minnesota,Amymouth,5,3728.81,5,17711.84,12884.64,4827.2,36,No,0,"Owens, Jackson and Martin",fbolton@spence-smith.net,Cash,Cancelled
ORD2454,2025-10-17,2025-10-23,Kimberly Gonzalez,CUST549,Home Office,Fruits,Grocery,PROD4982,Central,Mauritania,Arizona,New Jonathanfurt,3,3995.13,15,10187.59,7045.58,3142.01,50,No,0,Grimes Ltd,cervantesjoshua@martin.com,Credit Card,Pending
ORD2455,2025-07-11,2025-07-13,Brittany James,CUST412,Home Office,Bookshelf,Furniture,PROD7664,Central,Australia,Montana,Wilsonton,10,1539.19,15,13083.08,8544.35,4538.73,46,No,0,"Cox, Mclaughlin and Garcia",lindamorris@ray.com,UPI,Pending
ORD2456,2026-02-09,2026-02-16,Evan Foster,CUST339,Wholesale,Bookshelf,Furniture,PROD5681,North,Philippines,Massachusetts,Christopherland,4,4556.66,20,14581.32,10892.93,3688.39,24,No,0,Davis-Flores,julie12@sanchez.com,Cash,Pending
ORD2457,2026-05-06,2026-05-12,Michelle Bryan,CUST113,Small Business,Face Wash,Beauty,PROD3611,Central,Congo,Washington,North Alexandra,5,302.59,15,1286.01,999.09,286.92,30,No,0,Gardner-Glover,simscharlene@barnett.org,Credit Card,Pending
ORD2458,2024-10-06,2024-10-10,James Acevedo,CUST648,Corporate,Eggs,Grocery,PROD6737,International,Nepal,Rhode Island,West David,10,1281.24,15,10890.58,9322.48,1568.1,46,No,0,Anderson Ltd,ccook@whitaker-casey.com,Net Banking,Returned
ORD2459,2024-07-22,2024-07-27,Austin Brown,CUST581,VIP Member,Headphones,Electronics,PROD6137,North-East,Montenegro,Virginia,Patelburgh,1,2196.64,20,1757.32,1399.71,357.6,0,Yes,21,Arnold-Cole,robert98@butler.com,Cash,Returned
ORD2460,2024-11-17,2024-11-19,Andrew Brennan,CUST866,VIP Member,Board Game,Toys,PROD1646,Central,Bahamas,Wyoming,Maldonadomouth,8,2961.21,20,18951.76,13889.57,5062.19,38,No,0,Torres-Hendricks,chambersricky@mendoza-case.biz,Debit Card,Cancelled
ORD2461,2025-12-24,2025-12-30,Kimberly Davenport,CUST672,VIP Member,Jacket,Clothing,PROD3770,North-East,Armenia,Colorado,East Patrick,9,1059.1,0,9531.91,7150.48,2381.42,29,No,0,Wagner-Hernandez,mendezjames@travis-miller.com,Net Banking,Delivered
ORD2462,2025-10-28,2025-10-31,Amy Spencer,CUST905,Wholesale,Shampoo,Beauty,PROD2688,North,Poland,Colorado,North Samanthaland,10,180.89,10,1628.03,1135.04,492.99,8,Yes,34,"Young, Wilson and Jimenez",jeremyward@martinez.com,Credit Card,Pending
ORD2463,2026-02-06,2026-02-08,David Mack,CUST866,Small Business,Fruits,Grocery,PROD1625,Central,Guadeloupe,Tennessee,Leonardberg,2,2095.73,15,3562.74,2558.71,1004.02,47,No,0,"King, Smith and Vargas",katrinamurphy@jones-clark.com,Debit Card,Returned
ORD2464,2023-11-07,2023-11-11,Amy Wilson,CUST249,Corporate,Sticky Notes,Office Supplies,PROD2214,South,Sri Lanka,Hawaii,Dominguezmouth,9,2996.11,10,24268.53,16184.07,8084.46,11,No,0,Moore Ltd,zevans@johnston.com,Debit Card,Returned
ORD2465,2024-05-25,2024-05-31,Christopher Thompson,CUST348,Consumer,Action Figure,Toys,PROD4485,West,Cuba,Arkansas,Allenburgh,7,285.19,10,1796.71,1268.0,528.71,18,No,0,Cox and Sons,donaldsoncrystal@ball.info,Cash,Pending
ORD2466,2023-07-12,2023-07-16,Kenneth Fox,CUST119,Consumer,Bed,Furniture,PROD5387,Central,Western Sahara,Missouri,Phillipsfurt,5,561.43,20,2245.72,1697.68,548.04,31,No,0,Smith and Sons,bradley41@day-barnes.org,Net Banking,Cancelled
ORD2467,2023-06-08,2023-06-13,Edward Stein,CUST757,Corporate,Office Chair,Furniture,PROD3660,North-East,Guyana,New York,Port Dylan,3,4698.36,20,11276.06,9269.3,2006.76,23,No,0,Branch and Sons,catherine92@bennett-berger.org,Debit Card,Cancelled
ORD2468,2025-07-20,2025-07-22,Jacqueline Weeks,CUST860,Home Office,Action Figure,Toys,PROD2730,South,Ethiopia,Minnesota,Cookefurt,8,2583.92,5,19637.77,15713.76,3924.0,14,No,0,Mendoza Inc,santanadarius@cobb.biz,Net Banking,Returned
ORD2469,2024-03-02,2024-03-08,Thomas Kemp,CUST664,Home Office,Mobiles,Electronics,PROD8871,South,Ghana,Maine,Jillianstad,10,1151.6,20,9212.76,8098.04,1114.72,34,No,0,Allen-Graham,benjamin73@white.com,Net Banking,Returned
ORD2470,2025-12-25,2025-12-28,Ana Brooks,CUST190,Consumer,Office Chair,Furniture,PROD2570,North,Cambodia,Utah,Gutierrezmouth,5,3059.15,15,13001.38,8231.89,4769.49,26,No,0,Cummings PLC,davisgeorge@allen-davis.com,Cash,Cancelled
ORD2471,2024-07-14,2024-07-16,Samuel Davis,CUST145,Corporate,AC,Electronics,PROD7637,North-East,Oman,Illinois,New Monica,7,3267.14,0,22869.99,19356.05,3513.94,4,Yes,25,Haney Group,sarahcollins@lewis-aguirre.biz,Debit Card,Cancelled
ORD2472,2025-01-21,2025-01-27,Shannon Walton,CUST861,Consumer,Stapler,Office Supplies,PROD7101,East,Slovakia (Slovak Republic),Oklahoma,West Angie,9,2343.57,5,20037.56,16318.45,3719.11,18,No,0,Jacobson-Chapman,masonjennifer@pena.org,UPI,Cancelled
ORD2473,2024-03-17,2024-03-18,Tracy Smith,CUST835,Small Business,Pen,Office Supplies,PROD3565,East,Egypt,Florida,East William,8,3672.12,15,24970.45,20318.59,4651.86,48,No,0,Schneider LLC,victoriasmith@schultz-steele.com,UPI,Returned
ORD2474,2024-11-03,2024-11-08,Juan Williams,CUST446,Home Office,Shampoo,Beauty,PROD5601,Central,Nicaragua,Minnesota,East Kimberlytown,7,1398.03,5,9296.91,8124.06,1172.85,44,No,0,"Mays, Perez and Morris",timothy30@williams-mcdaniel.net,Credit Card,Delivered
ORD2475,2024-08-01,2024-08-04,Ashley Walker,CUST981,Home Office,Notebook,Office Supplies,PROD4006,East,Mozambique,Texas,Mackberg,5,1408.76,10,6339.43,4872.37,1467.06,22,No,0,Roberts Group,lisajohnson@savage.biz,Net Banking,Returned
ORD2476,2025-11-18,2025-11-23,John Perez,CUST667,Small Business,T-Shirt,Clothing,PROD3126,Central,Sierra Leone,Alabama,Johnborough,3,1721.49,15,4389.79,3909.0,480.79,28,No,0,Reese-Rios,sspencer@lee.com,Cash,Pending
ORD2477,2025-06-12,2025-06-16,Joseph Green,CUST890,Consumer,Action Figure,Toys,PROD8729,International,Botswana,Tennessee,South Deborah,10,1525.53,0,15255.33,12771.95,2483.38,10,No,0,Alvarez Inc,sdavis@kelly.com,Net Banking,Returned
ORD2478,2025-06-17,2025-06-21,Natalie Cummings,CUST326,Home Office,AC,Electronics,PROD1998,North,French Polynesia,Virginia,North Marcus,4,3398.23,0,13592.9,9912.85,3680.05,36,No,0,Smith Ltd,joshuagreen@lam.com,UPI,Returned
ORD2479,2024-08-01,2024-08-08,Mario Sanchez,CUST454,Corporate,Office Chair,Furniture,PROD4741,North-East,Netherlands,Maine,Williamview,8,4918.77,5,37382.65,30515.01,6867.64,6,Yes,42,Fuller Inc,kpeterson@rosales.com,Cash,Delivered
ORD2480,2024-12-17,2024-12-19,Michelle Webster,CUST595,Home Office,Pen,Office Supplies,PROD9467,International,Norfolk Island,Colorado,East Jeffreychester,8,2653.18,0,21225.43,17634.78,3590.65,8,Yes,31,Frazier Inc,frances57@garcia-schmidt.com,Cash,Pending
ORD2481,2024-02-01,2024-02-06,Shannon Reyes,CUST294,Small Business,Moisturizer,Beauty,PROD9726,Central,United States of America,Nebraska,Barbaraview,2,3879.36,20,6206.98,3954.17,2252.81,10,No,0,Hall-Sellers,wellskaitlin@vargas-tran.com,Net Banking,Cancelled
ORD2482,2023-07-25,2023-07-31,Marcus Ortiz,CUST488,Home Office,Moisturizer,Beauty,PROD9012,North,Norway,Maryland,South Kevin,1,4575.22,0,4575.22,3071.11,1504.11,27,No,0,Ramirez-Howe,diane25@thomas.com,Cash,Pending
ORD2483,2023-08-28,2023-09-01,Paula Schwartz,CUST632,Wholesale,Doll,Toys,PROD3325,South,Australia,Minnesota,Georgetown,1,708.37,10,637.53,565.37,72.16,10,No,0,Holmes and Sons,isaac64@smith-valencia.com,Cash,Pending
ORD2484,2023-10-10,2023-10-14,Timothy Cole,CUST448,Corporate,Moisturizer,Beauty,PROD3365,Central,United States of America,Vermont,South Emily,4,4879.66,0,19518.62,12657.85,6860.78,35,No,0,Burgess PLC,hillkyle@hughes.com,Credit Card,Pending
ORD2485,2025-03-06,2025-03-08,Adam Walters,CUST948,Wholesale,Dining Table,Furniture,PROD1360,North,Afghanistan,Washington,Andersonville,1,4343.07,0,4343.07,3694.66,648.41,49,No,0,Ho PLC,powellsusan@robinson-henry.com,Debit Card,Delivered
ORD2486,2023-07-14,2023-07-18,Michelle Luna,CUST730,Consumer,Shampoo,Beauty,PROD9326,East,Singapore,South Dakota,Martinhaven,7,4747.38,0,33231.65,25202.72,8028.93,36,No,0,"Page, Dean and Allen",courtneymorrow@baker.org,Net Banking,Delivered
ORD2487,2023-11-23,2023-11-28,Anna Gomez,CUST313,Home Office,Dining Table,Furniture,PROD8915,Central,United Arab Emirates,South Carolina,East Lorihaven,7,2812.0,15,16731.38,10728.17,6003.2,49,No,0,Mitchell Ltd,johnsonanthony@cook.com,Cash,Cancelled
ORD2488,2025-03-24,2025-03-26,Jason Cruz,CUST772,VIP Member,Action Figure,Toys,PROD5614,International,Indonesia,Texas,South Ann,5,2293.28,0,11466.39,7932.65,3533.74,9,Yes,44,Carpenter-Rogers,odomsamantha@becker.com,Net Banking,Returned
ORD2489,2024-05-22,2024-05-27,Mary Cohen,CUST263,Wholesale,Stapler,Office Supplies,PROD1962,Central,Egypt,South Carolina,Tylerton,7,2726.17,20,15266.53,13483.64,1782.89,6,Yes,46,"Harris, Golden and Jackson",holtrebecca@cole.biz,Cash,Returned
ORD2490,2026-04-08,2026-04-14,Jamie Williamson,CUST340,Small Business,Moisturizer,Beauty,PROD8757,North-East,Nepal,Illinois,North Johnny,10,1501.79,10,13516.15,9646.22,3869.93,25,No,0,Acosta-Lopez,travis96@contreras.com,UPI,Delivered
ORD2491,2024-05-11,2024-05-13,Brett Thomas,CUST811,Home Office,Vegetables,Grocery,PROD4379,North,Jersey,Rhode Island,Nicoleville,8,3729.46,15,25360.33,22674.44,2685.89,41,No,0,Ali-Greer,annette49@hebert.com,UPI,Returned
ORD2492,2025-07-22,2025-07-24,Stephanie Hill,CUST565,VIP Member,Milk,Grocery,PROD3188,North-East,Timor-Leste,Maryland,Jasonland,2,2628.31,5,4993.79,3550.5,1443.28,2,Yes,39,Miller PLC,wumatthew@reed-aguirre.com,Net Banking,Delivered
ORD2493,2024-07-06,2024-07-09,Mary Brennan,CUST438,Wholesale,Mobiles,Electronics,PROD6827,International,Liberia,Arizona,West Cherylborough,3,2298.32,5,6550.21,4810.68,1739.53,38,No,0,"Cross, Wright and Lopez",croberts@davis.com,UPI,Cancelled
ORD2494,2025-08-08,2025-08-10,Derrick Keller,CUST403,Consumer,T-Shirt,Clothing,PROD2327,West,United States Minor Outlying Islands,Pennsylvania,Johnnyhaven,2,2960.73,15,5033.24,3495.8,1537.45,50,No,0,"Park, Miller and Miranda",brookswilliam@johnson.biz,Debit Card,Returned
ORD2495,2024-08-01,2024-08-04,David Deleon,CUST104,Corporate,Bread,Grocery,PROD6223,Central,Sao Tome and Principe,Vermont,Milesland,7,496.97,5,3304.84,2580.22,724.61,17,No,0,"Ruiz, Horn and Steele",kimkristin@howell.com,Credit Card,Delivered
ORD2496,2025-04-26,2025-04-30,Jennifer Collins,CUST953,VIP Member,Buds,Electronics,PROD2069,North,Ecuador,Arkansas,Port Benjamin,1,2095.78,5,1990.99,1489.9,501.08,7,Yes,43,Sherman PLC,jacksonjames@rivera.com,Cash,Cancelled
ORD2497,2023-12-15,2023-12-22,Rebecca Burton,CUST492,Small Business,Jeans,Clothing,PROD4735,North-East,Saint Martin,West Virginia,North Robinburgh,7,2740.8,0,19185.62,11726.25,7459.37,4,Yes,49,"Walker, Schultz and Gordon",dana15@sanders.org,Credit Card,Cancelled
ORD2498,2025-03-25,2025-03-30,James Morrison,CUST756,VIP Member,Shampoo,Beauty,PROD6273,Central,New Caledonia,Connecticut,Webbland,8,2608.37,20,16693.55,14341.7,2351.85,30,No,0,Mccarty-Brown,powersnicholas@garcia-vazquez.com,Debit Card,Delivered
ORD2499,2024-02-15,2024-02-19,Cynthia Jones,CUST462,Small Business,Projector,Electronics,PROD2566,South,Tokelau,New Hampshire,Lake Anna,10,2042.84,10,18385.55,15108.59,3276.96,35,No,0,"Lopez, Johnson and Olson",todd28@hendricks-quinn.com,Credit Card,Delivered
ORD2500,2026-03-27,2026-04-02,Derrick Reyes,CUST654,Home Office,Stapler,Office Supplies,PROD3455,South,Burkina Faso,Florida,Wellsport,4,2367.47,0,9469.89,8111.86,1358.03,32,No,0,"Henderson, Jones and Yu",heatherlucas@chapman.com,Cash,Cancelled
ORD2501,2025-09-22,2025-09-27,Lori Smith,CUST266,Small Business,AC,Electronics,PROD9845,North,Djibouti,Nevada,West Courtneystad,3,579.31,10,1564.13,1381.75,182.38,37,No,0,Greer Group,cdavis@marshall.com,UPI,Cancelled
ORD2502,2024-07-19,2024-07-25,Martha Black,CUST181,Corporate,Projector,Electronics,PROD3041,International,Guyana,Kentucky,New Stacey,3,2901.71,5,8269.88,7292.85,977.02,24,No,0,Jenkins-Baxter,lyonsmichael@goodwin.org,Credit Card,Pending
ORD2503,2024-03-11,2024-03-17,Valerie Nunez,CUST934,Consumer,Sticky Notes,Office Supplies,PROD4986,International,Palestinian Territory,Oregon,Kramermouth,4,924.56,20,2958.59,2497.5,461.09,8,Yes,40,Bryant-Pineda,hlee@dorsey-taylor.org,Net Banking,Cancelled
ORD2504,2024-03-15,2024-03-17,Joe Pierce,CUST448,VIP Member,Notebook,Office Supplies,PROD8044,South,Italy,Arizona,South Benjaminshire,2,1360.4,15,2312.69,1804.89,507.79,37,No,0,Rodriguez Inc,ocooke@blair.com,Cash,Delivered
ORD2505,2024-12-26,2024-12-29,Tara Peterson,CUST455,Consumer,Sweater,Clothing,PROD3660,North-East,Romania,Kansas,New Andreamouth,4,2485.99,20,7955.16,6977.07,978.09,27,No,0,"Lambert, Roy and Johnson",mlang@kim-thompson.com,Credit Card,Delivered
ORD2506,2026-04-06,2026-04-07,David Clayton,CUST115,Small Business,Office Chair,Furniture,PROD6429,South,New Zealand,Pennsylvania,Johnburgh,5,4042.09,20,16168.35,13414.14,2754.21,27,No,0,Cameron-Dalton,thouse@diaz.com,Credit Card,Delivered
ORD2507,2025-12-06,2025-12-10,Jessica Reyes,CUST153,Corporate,Bread,Grocery,PROD5771,Central,Lebanon,Oregon,Lake Michaelbury,10,3117.36,20,24938.91,17370.36,7568.55,20,No,0,Blanchard LLC,pricejacqueline@davis.com,Net Banking,Pending
ORD2508,2024-11-04,2024-11-09,Angela Nelson,CUST892,Small Business,Sticky Notes,Office Supplies,PROD8802,International,Canada,Wyoming,Judithton,4,4246.95,10,15289.03,10110.77,5178.27,38,No,0,Morris-Edwards,jonathan51@mills-pierce.com,Cash,Pending
ORD2509,2026-01-03,2026-01-05,Brian Reyes,CUST981,VIP Member,Dining Table,Furniture,PROD4019,South,Mali,Massachusetts,Johnnymouth,3,4607.59,10,12440.48,10571.13,1869.35,45,No,0,Glass and Sons,echavez@wright.com,Net Banking,Pending
ORD2510,2025-08-30,2025-09-01,Catherine Rowe,CUST383,Corporate,Shampoo,Beauty,PROD4390,South,Saint Kitts and Nevis,Iowa,Mccartymouth,1,162.57,5,154.44,110.93,43.51,12,No,0,Rogers Inc,chris83@leach.com,Debit Card,Delivered
ORD2511,2025-11-06,2025-11-11,Erica Luna,CUST121,Small Business,Headphones,Electronics,PROD9165,East,Israel,Wyoming,Lake Margaretbury,1,4621.66,0,4621.66,3981.98,639.68,5,Yes,28,"Smith, Ruiz and Clarke",lisaperez@bush.net,UPI,Pending
ORD2512,2025-02-24,2025-02-25,Travis Simmons,CUST602,Small Business,Office Chair,Furniture,PROD8762,North,Colombia,Hawaii,Melissachester,7,3321.74,15,19764.37,17191.31,2573.07,37,No,0,Patterson-Allen,woodsarah@johnson.info,Debit Card,Returned
ORD2513,2023-09-17,2023-09-23,Samantha Patel,CUST355,Wholesale,AC,Electronics,PROD7551,Central,Nauru,Wisconsin,Amberton,10,2021.88,20,16175.02,14272.96,1902.06,33,No,0,Wright-Kerr,olsonkimberly@evans.com,Debit Card,Cancelled
ORD2514,2023-06-20,2023-06-24,Krystal Simon,CUST289,Home Office,Face Wash,Beauty,PROD4947,International,Greece,Kansas,Jacksonchester,9,3931.57,20,28307.32,24873.6,3433.71,30,No,0,King and Sons,mbrown@boyd.net,Credit Card,Pending
ORD2515,2026-05-19,2026-05-25,Alexis Johnson,CUST761,Corporate,Bread,Grocery,PROD6761,West,Solomon Islands,Colorado,Williamsshire,4,396.57,15,1348.34,1208.48,139.86,37,No,0,Warren PLC,stephen58@bartlett.com,UPI,Delivered
ORD2516,2023-05-25,2023-06-01,Beth Hampton,CUST552,Home Office,Fruits,Grocery,PROD8181,South,American Samoa,Florida,East Monique,1,1908.22,5,1812.81,1605.97,206.84,27,No,0,Oliver-Nunez,micheal48@chaney.com,Cash,Cancelled
ORD2517,2025-10-29,2025-11-05,Jesse Clarke,CUST378,Wholesale,T-Shirt,Clothing,PROD1184,South,Congo,Oklahoma,East Cameron,2,1087.71,5,2066.66,1737.16,329.49,37,No,0,Khan-Hudson,curtis48@good.net,Cash,Returned
ORD2518,2024-10-06,2024-10-09,John Anderson,CUST967,Wholesale,AC,Electronics,PROD1769,West,Tajikistan,Illinois,Thomaston,3,3104.11,0,9312.32,7915.22,1397.1,24,No,0,"Mooney, Porter and Williams",kimberly18@odonnell.com,Cash,Delivered
ORD2519,2023-06-29,2023-07-01,Mrs. Jennifer Roth DDS,CUST206,Small Business,RC Car,Toys,PROD8838,East,Kiribati,Florida,Jessicastad,6,855.97,20,4108.64,3630.98,477.66,21,No,0,"Keller, Ramirez and Aguilar",maxwell80@fowler-johnson.biz,Net Banking,Returned
ORD2520,2024-05-24,2024-05-27,Samuel Campbell,CUST539,Home Office,Face Wash,Beauty,PROD9534,International,Central African Republic,Michigan,Warrenmouth,9,2487.31,20,17908.64,15388.44,2520.2,0,Yes,44,Sanchez-Smith,edwardcox@jackson.com,Net Banking,Delivered
ORD2521,2024-11-09,2024-11-16,Lori Brennan,CUST451,Wholesale,Sneakers,Clothing,PROD6604,North,Seychelles,New Hampshire,South Danaton,6,1313.68,10,7093.86,4303.42,2790.45,26,No,0,"Jenkins, Yu and Butler",amanda79@holland.com,Debit Card,Pending
ORD2522,2024-02-05,2024-02-11,Jessica Martin,CUST325,VIP Member,Projector,Electronics,PROD1966,International,Slovenia,Missouri,Port Christopherfort,10,1351.39,15,11486.78,9704.3,1782.48,15,No,0,"Ramirez, Nash and Clark",michael43@conrad.info,Net Banking,Cancelled
ORD2523,2023-08-27,2023-08-30,Richard Sawyer,CUST177,Wholesale,Puzzle,Toys,PROD4994,International,Bouvet Island (Bouvetoya),Mississippi,Walshhaven,5,3786.57,20,15146.29,9858.27,5288.01,45,No,0,Hernandez PLC,kimberly59@barrett-castro.biz,Net Banking,Pending
ORD2524,2025-12-11,2025-12-12,Christopher Lindsey,CUST441,Home Office,AC,Electronics,PROD3850,West,French Guiana,Oklahoma,North Phillip,7,2530.52,5,16827.95,11905.84,4922.1,34,No,0,Jones-Ortiz,johnsonraymond@johnson-parks.com,Credit Card,Delivered
ORD2525,2025-12-29,2026-01-03,Roger Hamilton,CUST500,Small Business,Puzzle,Toys,PROD4178,International,Kazakhstan,Oregon,South Olivialand,5,2676.34,0,13381.68,8948.52,4433.16,3,Yes,31,Tran Inc,tammyjones@smith.org,Debit Card,Pending
ORD2526,2024-10-29,2024-10-31,Daniel Holmes,CUST419,Consumer,Bookshelf,Furniture,PROD4234,North-East,Guernsey,South Dakota,Danport,7,2708.81,0,18961.64,15409.32,3552.32,38,No,0,"Harris, Fernandez and Weaver",nclayton@boyer.net,UPI,Pending
ORD2527,2025-02-17,2025-02-24,Lisa Peterson,CUST914,Home Office,Sneakers,Clothing,PROD8952,East,Antarctica (the territory South of 60 deg S),Alabama,East Devontown,7,4555.04,5,30291.0,26934.42,3356.58,20,No,0,Waters-Lopez,reyesbrian@smith.net,Net Banking,Returned
ORD2528,2023-07-16,2023-07-22,Lucas Brown,CUST730,VIP Member,Action Figure,Toys,PROD2161,South,Dominica,Massachusetts,Alexandraton,1,4489.28,10,4040.35,3254.32,786.03,41,No,0,Hawkins-Gonzalez,markdeleon@turner.biz,UPI,Returned
ORD2529,2025-08-20,2025-08-22,Carrie Hahn,CUST562,Corporate,Sweater,Clothing,PROD5674,North,Libyan Arab Jamahiriya,Georgia,Bradleyville,6,463.01,10,2500.23,2173.95,326.28,2,Yes,44,Pruitt-Johnson,qlee@thornton-walker.com,Cash,Cancelled
ORD2530,2025-04-27,2025-04-29,Angela Brock,CUST628,Wholesale,T-Shirt,Clothing,PROD3432,South,Afghanistan,Iowa,Guzmanhaven,6,3227.44,20,15491.7,13643.57,1848.13,46,No,0,Cooke-Smith,grantvelazquez@mills-lutz.com,Credit Card,Cancelled
ORD2531,2024-05-03,2024-05-05,Ashlee Johnston,CUST485,Wholesale,Bread,Grocery,PROD3806,West,Uzbekistan,Ohio,Port Travis,9,2268.9,15,17357.08,14814.19,2542.89,42,No,0,Robinson Inc,agonzalez@rogers-carlson.com,Cash,Delivered
ORD2532,2024-08-19,2024-08-26,Benjamin Watkins,CUST912,Small Business,Ink,Office Supplies,PROD4848,North-East,Switzerland,Illinois,East Austin,1,3255.5,20,2604.4,1774.73,829.67,44,No,0,Yoder and Sons,joshua35@gonzalez-roberson.net,Net Banking,Returned
ORD2533,2024-05-09,2024-05-12,Charles Dunn,CUST851,Corporate,Shampoo,Beauty,PROD8073,South,Benin,South Dakota,North Lisa,9,2924.98,0,26324.78,16264.04,10060.74,27,No,0,Ellis PLC,jacobsanchez@sims-fowler.com,Debit Card,Returned
ORD2534,2024-12-20,2024-12-21,Marvin King,CUST827,Consumer,Sweater,Clothing,PROD8118,North-East,Djibouti,Oregon,Kristinefurt,2,4755.43,5,9035.32,7471.87,1563.44,21,No,0,Jackson-Rodriguez,eswanson@bennett.net,Cash,Pending
ORD2535,2025-12-15,2025-12-20,Mark Moore,CUST557,Consumer,Action Figure,Toys,PROD5893,International,United States of America,New Mexico,Lake James,5,4641.93,10,20888.67,13023.89,7864.78,48,No,0,Harrell-Tucker,johnsonhannah@phillips.net,Net Banking,Delivered
ORD2536,2025-12-30,2026-01-03,Susan Hill,CUST181,Home Office,Face Wash,Beauty,PROD4547,North-East,Cook Islands,West Virginia,New Vanessa,9,3938.07,0,35442.67,28957.89,6484.78,28,No,0,Fuentes-Baxter,michelle43@boyd.biz,Cash,Pending
